timestamp,Marktpreis_deutschland,Marktpreis_Schweiz,Marktpreis_Österreich,Marktpreis_Italien_Nord,Marktpreis_Frankreich
2022-05-13,152.97,182.94,166.89,212.04,183.59
2022-05-14,149.03,151.14,148.91,215.09,147.72
2022-05-15,211.58,200.67,214.87,237.89,218.9
2022-05-16,225.75,227.85,226.31,236.82,229.81
2022-05-17,206.97,207.35,207.41,230.88,213.33
2022-05-18,210.81,211.34,210.85,248.03,213.88
2022-05-19,209.23,206.77,208.7,246.86,207.39
2022-05-20,103.36,173.7,119.23,213.11,177.81
2022-05-21,166.03,170.64,166.06,192.47,166.19
2022-05-22,188.14,185.92,188.43,221.41,191.04
2022-05-23,162.94,177.8,172.86,229.67,183.18
2022-05-24,177.5,182.98,179.89,215.46,191.13
2022-05-25,67.93,159.11,92.06,222.66,166.02
2022-05-26,46.77,168.63,72.24,244.5,162.85
2022-05-27,36.85,155.78,71.55,202.23,151.16
2022-05-28,156.34,162.05,156.79,187.86,158.82
2022-05-29,225.99,221.22,225.99,227.64,225.99
2022-05-30,210.17,221.9,210.35,234.54,211.04
2022-05-31,215.29,215.72,218.11,241.57,216.85
2022-06-01,188.87,197.98,194.26,213.5,193.49
2022-06-02,184.55,195.49,186.22,267.15,198.71
2022-06-03,162.49,175.09,171.37,209.74,174.01
2022-06-04,141.58,171.92,143.59,202.34,153.65
2022-06-05,91.33,171.6,112.62,249.95,153.33
2022-06-06,183.88,197.74,184.61,231.74,188.1
2022-06-07,190.35,192.04,191.13,196.91,191.83
2022-06-08,185.49,185.9,188.88,214.77,185.19
2022-06-09,185.75,194.99,185.58,203.56,194.05
2022-06-10,134.7,173.89,138.74,189.33,182.38
2022-06-11,116.96,166.43,119.01,165.6,148.63
2022-06-12,165.56,205.13,174.89,210.94,203.38
2022-06-13,194.98,215.66,200.48,218.65,211.44
2022-06-14,211.83,220.65,214.55,250.25,233.26
2022-06-15,201.97,247.33,204.8,277.23,272.85
2022-06-16,255.43,311.28,256.46,328.53,303.54
2022-06-17,195.4,288.55,213.43,294.79,280.15
2022-06-18,154.65,265.89,154.89,256.38,165.43
2022-06-19,267.37,299.46,287.05,315.56,303.95
2022-06-20,288.59,331.2,314.63,360.94,354.03
2022-06-21,323.34,376.6,343.94,385.3,383.14
2022-06-22,295.08,360.73,312.96,365.78,352.56
2022-06-23,274.3,323.2,282.17,318.44,302.6
2022-06-24,240.39,286.02,250.26,305.15,258.43
2022-06-25,201.67,278.71,226.45,286.15,249.06
2022-06-26,316.65,329.13,333.35,347.72,334.25
2022-06-27,331.52,364.88,362.16,386.46,366.4
2022-06-28,315.54,344.84,334.59,336.93,335.24
2022-06-29,325.48,357.36,347.63,365.42,362.06
2022-06-30,314.38,345.76,334.18,370.68,343.16
2022-07-01,218.92,296.9,255.68,355.8,265.62
2022-07-02,200.11,229.77,225.02,372.74,215.88
2022-07-03,293.89,344.97,344.1,392.88,369.46
2022-07-04,318.37,370.82,353.74,419.87,371.6
2022-07-05,303.54,376.58,347.33,428.9,388.69
2022-07-06,213.22,357.13,310.71,412.9,381.79
2022-07-07,295.92,395.98,303.83,425.24,410.95
2022-07-08,148.14,383.9,174.24,377.67,332.92
2022-07-09,115.16,315.6,124.93,323.98,224.43
2022-07-10,372.59,399.33,376.94,415.94,384.1
2022-07-11,377.66,414.6,396.77,440.17,432.43
2022-07-12,352.16,413.62,377.99,451.52,446.95
2022-07-13,367.38,388.74,391.15,447.58,386.72
2022-07-14,329.92,397.81,384.28,438.76,397.49
2022-07-15,174.81,346.32,294.52,425.15,320.3
2022-07-16,221.86,239.38,242.26,362.34,239.88
2022-07-17,396.07,419.04,449.06,493.22,486.0
2022-07-18,397.09,428.1,444.49,527.09,521.3
2022-07-19,332.7,444.55,419.4,585.94,589.22
2022-07-20,396.73,434.93,451.62,595.27,555.36
2022-07-21,377.45,413.19,436.81,557.28,494.03
2022-07-22,324.99,347.91,364.86,458.19,348.32
2022-07-23,260.63,322.64,333.36,362.65,334.13
2022-07-24,309.81,396.49,385.55,552.13,373.05
2022-07-25,316.57,436.31,443.04,555.32,532.25
2022-07-26,424.49,468.38,465.78,534.7,529.62
2022-07-27,473.25,520.97,497.53,567.53,534.68
2022-07-28,438.65,483.87,477.14,519.87,499.49
2022-07-29,380.77,395.71,407.76,436.27,397.53
2022-07-30,317.79,345.93,316.95,385.71,319.51
2022-07-31,424.62,450.18,431.65,464.81,454.78
2022-08-01,380.51,449.75,452.83,483.79,471.64
2022-08-02,384.83,454.66,427.55,517.15,508.48
2022-08-03,414.16,445.07,427.77,539.78,482.37
2022-08-04,380.31,413.69,413.31,532.91,411.33
2022-08-05,273.81,303.66,306.61,535.49,282.4
2022-08-06,214.92,255.1,216.84,459.71,215.59
2022-08-07,359.55,347.28,376.97,477.1,359.18
2022-08-08,344.87,361.4,355.93,474.39,347.71
2022-08-09,335.08,342.09,342.35,432.58,336.05
2022-08-10,368.15,352.82,380.99,486.41,376.23
2022-08-11,436.8,413.1,444.47,485.32,444.91
2022-08-12,377.74,397.68,412.89,447.33,396.94
2022-08-13,330.46,349.15,381.89,402.82,365.85
2022-08-14,426.6,413.17,426.93,463.69,424.64
2022-08-15,490.79,496.07,490.79,503.87,500.82
2022-08-16,551.95,545.84,555.13,538.44,552.85
2022-08-17,563.76,556.14,562.54,549.19,553.62
2022-08-18,515.1,527.11,516.9,513.93,509.84
2022-08-19,457.97,464.88,470.44,515.25,463.23
2022-08-20,364.13,410.4,405.38,456.09,398.2
2022-08-21,563.81,559.56,564.66,571.33,571.34
2022-08-22,605.13,624.52,615.75,610.83,611.85
2022-08-23,624.34,625.09,635.52,642.25,645.54
2022-08-24,599.83,624.36,628.56,628.99,630.62
2022-08-25,699.44,688.63,707.23,724.65,706.32
2022-08-26,607.84,569.25,647.86,714.64,626.79
2022-08-27,401.03,586.75,545.94,672.66,488.78
2022-08-28,658.41,684.54,764.17,751.29,733.64
2022-08-29,660.24,724.87,725.98,740.73,743.84
2022-08-30,604.49,682.47,673.28,638.11,651.77
2022-08-31,571.2,628.36,620.19,676.1,635.63
2022-09-01,422.25,530.26,498.05,534.68,516.69
2022-09-02,287.75,427.37,383.15,475.52,416.62
2022-09-03,242.71,360.34,303.22,395.55,322.73
2022-09-04,357.45,480.01,446.36,464.64,435.82
2022-09-05,417.27,553.89,516.45,551.45,523.99
2022-09-06,462.47,493.15,476.99,483.38,468.96
2022-09-07,443.52,422.23,461.02,504.86,453.38
2022-09-08,345.7,372.55,362.6,445.64,347.52
2022-09-09,404.32,369.25,404.32,425.42,404.32
2022-09-10,391.49,367.31,391.49,405.2,390.94
2022-09-11,408.03,426.09,419.82,451.57,416.88
2022-09-12,392.37,420.84,421.18,457.52,444.21
2022-09-13,455.81,452.85,455.47,468.81,461.38
2022-09-14,369.37,452.17,397.7,450.41,436.55
2022-09-15,201.2,423.13,365.48,485.56,399.0
2022-09-16,68.77,291.7,294.04,373.71,225.86
2022-09-17,77.93,233.87,175.92,304.22,199.95
2022-09-18,261.68,317.65,284.16,371.29,315.65
2022-09-19,363.43,382.78,364.98,393.98,377.66
2022-09-20,379.94,389.19,380.96,398.03,381.03
2022-09-21,387.89,406.19,399.17,417.71,408.96
2022-09-22,368.33,377.85,362.04,428.21,399.15
2022-09-23,351.11,369.64,344.43,376.12,353.21
2022-09-24,276.5,299.28,277.48,323.94,272.84
2022-09-25,245.92,331.93,315.96,347.98,277.29
2022-09-26,310.21,340.97,312.91,413.35,350.21
2022-09-27,386.2,420.31,385.71,392.86,392.86
2022-09-28,417.14,431.27,421.77,464.85,464.85
2022-09-29,315.49,370.06,349.22,398.99,346.97
2022-09-30,82.82,242.6,189.1,252.67,123.46
2022-10-01,114.75,219.75,131.23,208.98,196.27
2022-10-02,209.35,282.8,219.41,354.8,287.71
2022-10-03,246.31,298.47,277.37,353.3,296.6
2022-10-04,103.19,215.17,189.92,292.74,221.83
2022-10-05,100.8,235.35,202.34,254.39,255.95
2022-10-06,163.89,267.96,186.93,273.2,271.94
2022-10-07,145.34,240.81,187.9,293.61,215.21
2022-10-08,146.72,176.71,160.04,208.26,168.46
2022-10-09,162.09,221.56,194.31,283.28,208.06
2022-10-10,259.87,251.74,265.48,284.81,269.77
2022-10-11,282.54,283.1,282.35,290.96,287.45
2022-10-12,257.46,252.47,259.55,273.93,259.9
2022-10-13,260.65,258.05,261.03,267.06,260.47
2022-10-14,156.63,168.27,175.54,214.5,159.17
2022-10-15,95.86,123.72,132.53,184.48,125.32
2022-10-16,152.61,182.17,170.53,218.16,174.3
2022-10-17,183.18,196.24,195.46,217.83,191.12
2022-10-18,168.45,164.05,168.08,176.32,159.01
2022-10-19,140.22,150.52,161.97,201.94,142.56
2022-10-20,163.45,168.83,169.08,198.37,158.13
2022-10-21,139.87,136.07,145.83,145.55,129.81
2022-10-22,95.75,97.41,103.21,106.02,87.37
2022-10-23,80.62,91.9,135.81,140.18,87.51
2022-10-24,105.4,101.43,123.97,131.57,110.06
2022-10-25,121.4,123.76,128.33,128.43,110.87
2022-10-26,124.69,115.89,129.48,161.06,121.67
2022-10-27,105.52,108.85,117.31,134.51,108.53
2022-10-28,101.06,99.78,103.25,100.1,98.56
2022-10-29,116.54,96.6,116.64,112.12,116.62
2022-10-30,145.22,138.86,146.58,145.11,144.24
2022-10-31,68.86,138.16,118.36,108.73,90.42
2022-11-01,71.97,121.26,145.06,122.98,117.11
2022-11-02,103.01,129.75,140.7,133.67,121.39
2022-11-03,178.54,186.07,178.04,192.99,186.16
2022-11-04,132.29,144.93,138.38,142.07,141.1
2022-11-05,51.09,119.45,129.06,128.34,107.69
2022-11-06,76.1,158.03,116.86,186.43,124.89
2022-11-07,95.15,159.87,156.78,163.86,113.98
2022-11-08,126.72,178.86,186.0,209.82,138.9
2022-11-09,137.25,192.18,205.16,261.6,157.32
2022-11-10,125.38,192.51,207.36,212.85,138.47
2022-11-11,162.25,185.29,179.78,180.27,153.22
2022-11-12,144.88,170.27,168.91,169.75,148.26
2022-11-13,160.8,205.69,204.09,213.86,195.2
2022-11-14,177.29,225.28,237.98,252.95,184.31
2022-11-15,143.76,249.74,248.32,260.75,175.17
2022-11-16,99.9,248.29,254.63,256.54,159.19
2022-11-17,171.03,244.84,243.07,262.7,239.34
2022-11-18,198.62,238.14,208.08,222.05,211.79
2022-11-19,210.28,212.69,209.57,212.52,211.08
2022-11-20,253.82,261.18,252.71,252.21,244.99
2022-11-21,203.88,255.28,216.74,251.89,209.91
2022-11-22,177.98,241.9,222.12,250.18,186.85
2022-11-23,237.46,276.56,257.42,307.67,237.15
2022-11-24,257.93,300.12,269.48,290.93,261.02
2022-11-25,239.17,251.02,239.43,260.84,240.18
2022-11-26,146.65,212.65,171.23,214.75,172.89
2022-11-27,291.64,308.63,302.06,333.11,318.85
2022-11-28,371.64,371.01,371.73,374.43,373.24
2022-11-29,393.7,393.43,395.63,396.44,396.44
2022-11-30,394.35,399.07,393.13,391.16,390.99
2022-12-01,339.2,395.33,379.77,385.19,384.86
2022-12-02,281.92,313.57,295.39,312.51,307.83
2022-12-03,268.5,307.81,276.15,307.19,307.19
2022-12-04,341.26,381.25,343.79,370.84,373.2
2022-12-05,386.44,407.36,390.25,409.63,418.44
2022-12-06,324.83,406.69,365.82,386.29,429.58
2022-12-07,387.53,400.55,389.68,367.57,417.36
2022-12-08,411.04,420.3,415.38,422.82,448.18
2022-12-09,354.64,371.78,352.31,369.67,370.2
2022-12-10,326.77,360.53,314.97,330.32,333.04
2022-12-11,433.93,453.51,423.59,435.93,465.49
2022-12-12,444.48,428.61,447.33,452.43,463.46
2022-12-13,443.88,440.75,445.58,450.33,451.45
2022-12-14,396.96,417.56,399.84,399.22,404.2
2022-12-15,411.31,426.08,410.43,410.65,410.65
2022-12-16,268.97,299.74,271.51,284.46,281.63
2022-12-17,189.76,267.16,205.74,247.36,230.52
2022-12-18,191.93,277.56,211.13,235.94,200.27
2022-12-19,185.82,258.21,221.17,272.77,200.96
2022-12-20,214.6,248.82,228.94,258.15,217.47
2022-12-21,192.64,221.43,209.22,240.38,194.7
2022-12-22,185.89,198.28,183.98,204.5,171.26
2022-12-23,111.87,143.78,112.69,142.06,113.11
2022-12-24,106.01,90.33,106.46,166.17,107.97
2022-12-25,40.53,65.26,50.69,172.31,74.76
2022-12-26,91.73,126.88,98.46,209.48,122.79
2022-12-27,45.9,77.36,81.48,175.79,51.54
2022-12-28,13.58,44.11,38.16,205.41,31.53
2022-12-29,14.63,26.04,30.61,179.51,18.48
2022-12-30,-0.79,7.26,3.93,224.32,4.38
2022-12-31,14.91,6.57,16.69,193.14,14.91
2023-01-01,123.82,104.97,126.36,202.24,124.58
2023-01-02,145.95,154.01,147.28,174.74,146.05
2023-01-03,58.94,137.24,142.75,171.61,97.74
2023-01-04,107.46,140.68,132.33,182.79,126.68
2023-01-05,117.47,131.54,128.03,174.22,121.48
2023-01-06,88.81,147.16,148.33,188.61,85.46
2023-01-07,68.94,133.06,112.33,164.28,68.2
2023-01-08,129.29,142.59,142.17,157.87,126.41
2023-01-09,123.13,162.51,134.91,166.58,128.08
2023-01-10,84.08,174.64,138.41,182.03,87.9
2023-01-11,70.74,173.11,168.12,178.73,81.17
2023-01-12,66.64,169.22,162.92,195.37,78.81
2023-01-13,29.34,161.24,119.36,161.66,55.93
2023-01-14,9.26,156.74,83.13,146.95,34.88
2023-01-15,128.75,153.44,134.67,161.38,134.7
2023-01-16,133.57,174.76,143.81,179.96,178.67
2023-01-17,143.76,168.34,149.49,161.79,157.11
2023-01-18,148.21,170.69,155.95,184.81,184.69
2023-01-19,180.66,186.82,179.2,189.59,186.75
2023-01-20,144.39,159.91,143.5,168.63,155.73
2023-01-21,151.15,173.42,156.4,185.4,167.59
2023-01-22,202.73,208.91,202.83,207.61,204.93
2023-01-23,202.69,205.14,202.84,205.6,204.5
2023-01-24,181.74,185.61,182.47,187.12,186.3
2023-01-25,167.67,175.64,169.44,174.63,171.32
2023-01-26,168.76,176.38,168.91,172.55,171.1
2023-01-27,144.7,156.66,145.83,163.89,146.71
2023-01-28,123.59,151.81,139.59,157.03,144.6
2023-01-29,74.21,163.42,157.39,179.49,162.13
2023-01-30,117.32,168.71,146.08,164.85,159.91
2023-01-31,93.08,161.87,141.67,163.68,150.87
2023-02-01,136.15,162.95,150.69,179.75,155.59
2023-02-02,102.61,162.2,141.78,169.61,140.58
2023-02-03,146.01,150.33,147.01,155.65,152.99
2023-02-04,131.37,138.03,130.62,151.1,133.11
2023-02-05,172.96,177.16,172.45,177.24,171.48
2023-02-06,172.92,177.57,174.72,178.39,175.17
2023-02-07,152.1,172.01,161.98,170.35,164.75
2023-02-08,132.54,162.57,154.11,180.46,179.69
2023-02-09,125.92,161.43,154.58,168.82,158.71
2023-02-10,106.27,155.19,149.2,170.59,149.16
2023-02-11,136.31,145.72,140.17,150.76,143.02
2023-02-12,163.5,163.72,164.84,168.78,163.4
2023-02-13,154.49,162.47,157.61,161.23,155.94
2023-02-14,143.52,155.87,157.61,165.87,149.11
2023-02-15,136.73,157.18,153.82,164.14,148.74
2023-02-16,81.15,153.38,148.11,165.8,130.92
2023-02-17,94.67,138.98,117.63,139.83,112.57
2023-02-18,114.05,131.44,117.07,137.29,121.01
2023-02-19,61.42,142.49,117.85,160.01,134.22
2023-02-20,122.45,148.42,135.79,162.14,153.87
2023-02-21,148.65,150.31,149.58,162.66,149.83
2023-02-22,146.12,146.84,148.37,156.81,149.11
2023-02-23,118.3,145.25,134.61,164.54,148.2
2023-02-24,89.29,140.65,107.83,148.54,142.17
2023-02-25,109.82,127.96,114.4,127.46,115.54
2023-02-26,152.27,153.77,152.15,173.6,154.89
2023-02-27,148.05,159.84,152.58,164.13,160.77
2023-02-28,142.97,155.0,151.9,168.92,152.81
2023-03-01,144.31,155.51,152.74,168.27,166.06
2023-03-02,136.76,154.66,148.62,166.65,162.02
2023-03-03,107.47,143.51,123.15,144.49,142.25
2023-03-04,121.79,138.03,125.99,145.31,146.08
2023-03-05,150.67,157.43,152.89,159.66,160.06
2023-03-06,106.87,148.06,137.24,154.68,152.41
2023-03-07,138.89,141.28,139.39,140.7,139.97
2023-03-08,127.2,130.92,128.49,143.03,127.2
2023-03-09,115.61,122.21,117.76,129.84,119.84
2023-03-10,98.61,130.13,104.57,132.92,122.27
2023-03-11,95.53,111.36,98.12,122.82,95.76
2023-03-12,37.14,123.99,100.96,148.57,44.04
2023-03-13,71.48,132.46,92.42,147.12,80.98
2023-03-14,127.72,135.34,129.97,152.64,144.86
2023-03-15,105.57,122.56,109.61,147.86,107.28
2023-03-16,92.35,111.17,95.01,135.23,101.52
2023-03-17,109.34,99.94,109.39,133.92,109.9
2023-03-18,111.99,112.83,111.86,123.74,111.65
2023-03-19,125.17,124.74,125.65,137.41,125.23
2023-03-20,115.05,120.62,120.28,133.89,116.53
2023-03-21,80.18,110.5,107.06,132.83,89.03
2023-03-22,74.71,111.04,103.72,143.33,81.42
2023-03-23,53.12,111.96,88.27,131.79,56.91
2023-03-24,14.67,81.15,29.91,101.74,26.14
2023-03-25,70.62,95.44,74.19,111.64,71.82
2023-03-26,92.32,112.61,99.11,147.58,118.69
2023-03-27,113.15,123.81,113.0,132.57,124.34
2023-03-28,116.54,119.46,116.84,140.59,115.14
2023-03-29,81.44,112.42,104.31,157.38,82.68
2023-03-30,97.59,108.88,100.49,132.81,74.16
2023-03-31,55.77,88.87,56.78,110.09,59.24
2023-04-01,67.33,97.14,68.18,136.8,70.88
2023-04-02,114.8,127.33,110.33,142.5,123.47
2023-04-03,132.07,136.46,128.74,149.8,135.12
2023-04-04,140.97,142.81,139.94,172.03,142.58
2023-04-05,124.28,130.23,125.53,154.07,130.37
2023-04-06,108.63,119.29,117.84,148.86,122.94
2023-04-07,116.89,124.34,117.01,132.18,116.59
2023-04-08,105.05,99.75,105.05,161.52,105.05
2023-04-09,39.97,65.53,65.17,101.77,54.31
2023-04-10,59.99,125.18,107.2,135.0,90.61
2023-04-11,107.69,131.13,110.96,153.99,105.54
2023-04-12,108.41,138.6,120.23,145.74,116.85
2023-04-13,128.8,134.56,127.56,149.84,129.71
2023-04-14,106.8,120.18,107.57,132.23,106.3
2023-04-15,110.1,111.03,110.11,127.51,110.12
2023-04-16,124.24,127.86,122.14,144.48,124.24
2023-04-17,108.23,124.94,111.74,145.0,111.25
2023-04-18,87.52,123.15,102.87,143.22,109.53
2023-04-19,111.71,133.67,111.02,149.8,113.26
2023-04-20,89.47,128.87,99.99,144.02,118.84
2023-04-21,84.47,110.41,86.42,120.97,92.69
2023-04-22,85.8,87.13,85.49,122.61,82.76
2023-04-23,104.6,113.36,105.66,116.31,106.02
2023-04-24,101.0,113.44,104.0,109.94,111.39
2023-04-25,110.72,121.08,110.66,125.1,117.85
2023-04-26,112.09,115.5,110.36,129.73,107.7
2023-04-27,106.0,110.86,106.0,133.71,104.73
2023-04-28,100.65,99.81,100.6,115.42,100.44
2023-04-29,68.29,81.24,68.93,,70.52
2023-04-30,87.55,96.1,83.04,,79.58
2023-05-01,106.1,102.28,106.26,,106.13
2023-05-02,107.8,103.71,104.79,124.38,93.28
2023-05-03,97.5,96.98,96.78,119.26,87.35
2023-05-04,96.05,94.82,96.25,119.35,97.73
2023-05-05,89.52,85.12,89.51,105.11,89.22
2023-05-06,66.98,72.87,69.92,91.18,79.04
2023-05-07,96.37,93.0,95.58,132.22,95.83
2023-05-08,94.64,98.18,96.13,133.83,100.44
2023-05-09,107.89,103.7,105.05,125.8,100.49
2023-05-10,116.14,113.05,112.62,120.87,111.56
2023-05-11,100.51,101.37,102.93,112.82,96.73
2023-05-12,78.35,88.88,78.82,108.18,75.27
2023-05-13,72.0,75.84,70.24,93.11,59.36
2023-05-14,113.84,102.37,113.06,111.49,89.58
2023-05-15,79.3,101.1,87.94,106.37,80.19
2023-05-16,78.58,99.26,80.26,115.36,81.51
2023-05-17,86.73,78.07,83.23,109.92,80.56
2023-05-18,87.28,91.19,86.32,116.6,79.57
2023-05-19,46.81,77.84,46.96,104.99,46.88
2023-05-20,28.46,44.78,29.7,59.54,29.95
2023-05-21,97.33,91.4,95.65,104.81,85.52
2023-05-22,72.79,87.41,81.13,108.28,73.07
2023-05-23,102.27,96.49,98.09,108.19,83.2
2023-05-24,81.65,88.83,84.0,101.5,71.84
2023-05-25,69.98,82.22,70.42,92.59,63.47
2023-05-26,62.67,59.7,60.09,71.53,59.25
2023-05-27,26.55,36.35,34.24,63.34,39.97
2023-05-28,21.45,43.66,27.88,85.72,28.83
2023-05-29,87.74,79.24,85.46,94.34,74.92
2023-05-30,72.32,75.73,79.44,92.93,63.63
2023-05-31,72.9,70.19,73.46,94.88,71.3
2023-06-01,81.02,72.07,79.29,81.09,72.79
2023-06-02,56.37,53.91,55.9,73.67,52.01
2023-06-03,49.67,39.43,50.85,59.44,48.54
2023-06-04,90.76,83.13,88.44,96.02,81.75
2023-06-05,98.14,87.32,92.65,90.27,82.71
2023-06-06,100.93,93.46,98.02,94.26,86.73
2023-06-07,84.52,80.37,83.94,90.18,81.5
2023-06-08,,,,92.0,
2023-06-09,,,59.19,,
2023-06-10,,,,,
2023-06-11,,,,,
2023-06-12,,,,,
2023-06-13,,,,,
2023-06-14,,,,,
2023-06-15,,,,,
2023-06-16,,,,,
2023-06-17,,,,,
2023-06-18,,,,,
2023-06-19,,,,,
2023-06-20,,,,,
2023-06-21,,,,,
2023-06-22,,,,,
2023-06-23,,,,,
2023-06-24,,,,,
2023-06-25,,,,,
2023-06-26,,,,,
2023-06-27,,,,,
2023-06-28,,,,,
2023-06-29,,,,,
2023-06-30,,,,,
2023-07-01,,,,,
2023-07-02,,,,,
2023-07-03,,,,,
2023-07-04,,,,,
2023-07-05,,,,,
2023-07-06,,,,,
2023-07-07,,,,,
2023-07-08,,,,,
2023-07-09,,,,,
2023-07-10,,,,,
2023-07-11,,,,,
2023-07-12,,,,,
2023-07-13,,,,,
2023-07-14,,,,,
2023-07-15,,,,,
2023-07-16,,,,,
2023-07-17,,,,,
2023-07-18,,,,,
2023-07-19,,,,,
2023-07-20,,,,,
2023-07-21,,,,,
2023-07-22,,,,,
2023-07-23,,,,,
2023-07-24,,,,,
2023-07-25,,,,,
2023-07-26,,,,,
2023-07-27,,,,,
2023-07-28,,,,,
2023-07-29,,,,,
2023-07-30,,,,,
2023-07-31,,,,,
2023-08-01,,,,,
2023-08-02,,,,,
2023-08-03,,,,,
2023-08-04,,,,,
2023-08-05,,,,,
2023-08-06,,,,,
2023-08-07,,,,,
2023-08-08,,,,,
2023-08-09,,,,,
2023-08-10,,,,,
2023-08-11,,,,,
2023-08-12,,,,,
2023-08-13,,,,,
2023-08-14,,,,,
2023-08-15,,,,,
2023-08-16,,,,,
2023-08-17,,,,,
2023-08-18,,,,,
2023-08-19,,,,,
2023-08-20,,,,,
2023-08-21,,,,,
2023-08-22,,,,,
2023-08-23,,,,,
2023-08-24,,,,,
2023-08-25,,,,,
2023-08-26,,,,,
2023-08-27,,,,,
2023-08-28,,,,,
2023-08-29,,,,,
2023-08-30,,,,,
2023-08-31,,,,,
2023-09-01,,,,,
2023-09-02,,,,,
2023-09-03,,,,,
2023-09-04,,,,,
2023-09-05,,,,,
2023-09-06,,,,,
2023-09-07,,,,,
2023-09-08,,,,,
2023-09-09,,,,,
2023-09-10,,,,,
2023-09-11,,,,,
2023-09-12,,,,,
2023-09-13,,,,,
2023-09-14,,,,,
2023-09-15,,,,,
2023-09-16,,,,,
2023-09-17,,,,,
2023-09-18,,,,,
2023-09-19,,,,,
2023-09-20,,,,,
2023-09-21,,,,,
2023-09-22,,,,,
2023-09-23,,,,,
2023-09-24,,,,,
2023-09-25,,,,,
2023-09-26,,,,,
2023-09-27,,,,,
2023-09-28,,,,,
2023-09-29,,,,,
2023-09-30,,,,,
2023-10-01,,,,,
2023-10-02,,,,,
2023-10-03,,,,,
2023-10-04,,,,,
2023-10-05,,,,,
2023-10-06,,,,,
2023-10-07,,,,,
2023-10-08,,,,,
2023-10-09,,,,,
2023-10-10,,,,,
2023-10-11,,,,,
2023-10-12,,,,,
2023-10-13,,,,,
2023-10-14,,,,,
2023-10-15,,,,,
2023-10-16,,,,,
2023-10-17,,,,,
2023-10-18,,,,,
2023-10-19,,,,,
2023-10-20,,,,,
2023-10-21,,,,,
2023-10-22,,,,,
2023-10-23,,,,,
2023-10-24,,,,,
2023-10-25,,,,,
2023-10-26,,,,,
2023-10-27,,,,,
2023-10-28,,,,,
2023-10-29,,,,,
2023-10-30,,,,,
2023-10-31,,,,,
2023-11-01,,,,,
2023-11-02,,,,,
2023-11-03,,,,,
2023-11-04,,,,,
2023-11-05,,,,,
2023-11-06,,,,,
2023-11-07,,,,,
2023-11-08,,,,,
2023-11-09,,,,,
2023-11-10,,,,,
2023-11-11,,,,,
2023-11-12,,,,,
2023-11-13,,,,,
2023-11-14,,,,,
2023-11-15,,,,,
2023-11-16,,,,,
2023-11-17,,,,,
2023-11-18,,,,,
2023-11-19,,,,,
2023-11-20,,,,,
2023-11-21,,,,,
2023-11-22,,,,,
2023-11-23,,,,,
2023-11-24,,,,,
2023-11-25,,,,,
2023-11-26,,,,,
2023-11-27,,,,,
2023-11-28,,,,,
2023-11-29,,,,,
2023-11-30,,,,,
2023-12-01,,,,,
2023-12-02,,,,,
2023-12-03,,,,,
2023-12-04,,,,,
2023-12-05,,,,,
2023-12-06,,,,,
2023-12-07,,,,,
2023-12-08,,,,,
2023-12-09,,,,,
2023-12-10,,,,,
2023-12-11,,,,,
2023-12-12,,,,,
2023-12-13,,,,,
2023-12-14,,,,,
2023-12-15,,,,,
2023-12-16,,,,,
2023-12-17,,,,,
2023-12-18,,,,,
2023-12-19,,,,,
2023-12-20,,,,,
2023-12-21,,,,,
2023-12-22,,,,,
2023-12-23,,,,,
2023-12-24,,,,,
2023-12-25,,,,,
2023-12-26,,,,,
2023-12-27,,,,,
2023-12-28,,,,,
2023-12-29,,,,,
2023-12-30,,,,,
