timestamp,Marktpreis_deutschland,Marktpreis_Schweiz,Marktpreis_Österreich,Marktpreis_Italien_Nord,Marktpreis_Frankreich
1675119600000.0,117.32,168.71,146.08,164.85,159.91
1675206000000.0,93.08,161.87,141.67,163.68,150.87
1675292400000.0,136.15,162.95,150.69,179.75,155.59
1675378800000.0,102.61,162.2,141.78,169.61,140.58
1675465200000.0,146.01,150.33,147.01,155.65,152.99
1675551600000.0,131.37,138.03,130.62,151.1,133.11
1675638000000.0,172.96,177.16,172.45,177.24,171.48
1675724400000.0,172.92,177.57,174.72,178.39,175.17
1675810800000.0,152.1,172.01,161.98,170.35,164.75
1675897200000.0,132.54,162.57,154.11,180.46,179.69
1675983600000.0,125.92,161.43,154.58,168.82,158.71
1676070000000.0,106.27,155.19,149.2,170.59,149.16
1676156400000.0,136.31,145.72,140.17,150.76,143.02
1676242800000.0,163.5,163.72,164.84,168.78,163.4
1676329200000.0,154.49,162.47,157.61,161.23,155.94
1676415600000.0,143.52,155.87,157.61,165.87,149.11
1676502000000.0,136.73,157.18,153.82,164.14,148.74
1676588400000.0,81.15,153.38,148.11,165.8,130.92
1676674800000.0,94.67,138.98,117.63,139.83,112.57
1676761200000.0,114.05,131.44,117.07,137.29,121.01
1676847600000.0,61.42,142.49,117.85,160.01,134.22
1676934000000.0,122.45,148.42,135.79,162.14,153.87
1677020400000.0,148.65,150.31,149.58,162.66,149.83
1677106800000.0,146.12,146.84,148.37,156.81,149.11
1677193200000.0,118.3,145.25,134.61,164.54,148.2
1677279600000.0,89.29,140.65,107.83,148.54,142.17
1677366000000.0,109.82,127.96,114.4,127.46,115.54
1677452400000.0,152.27,153.77,152.15,173.6,154.89
1677538800000.0,148.05,159.84,152.58,164.13,160.77
1677625200000.0,142.97,155.0,151.9,168.92,152.81
1677711600000.0,144.31,155.51,152.74,168.27,166.06
1677798000000.0,136.76,154.66,148.62,166.65,162.02
1677884400000.0,107.47,143.51,123.15,144.49,142.25
1677970800000.0,121.79,138.03,125.99,145.31,146.08
1678057200000.0,150.67,157.43,152.89,159.66,160.06
1678143600000.0,106.87,148.06,137.24,154.68,152.41
1678230000000.0,138.89,141.28,139.39,140.7,139.97
1678316400000.0,127.2,130.92,128.49,143.03,127.2
1678402800000.0,115.61,122.21,117.76,129.84,119.84
1678489200000.0,98.61,130.13,104.57,132.92,122.27
1678575600000.0,95.53,111.36,98.12,122.82,95.76
1678662000000.0,37.14,123.99,100.96,148.57,44.04
1678748400000.0,71.48,132.46,92.42,147.12,80.98
1678834800000.0,127.72,135.34,129.97,152.64,144.86
1678921200000.0,105.57,122.56,109.61,147.86,107.28
1679007600000.0,92.35,111.17,95.01,135.23,101.52
1679094000000.0,109.34,99.94,109.39,133.92,109.9
1679180400000.0,111.99,112.83,111.86,123.74,111.65
1679266800000.0,125.17,124.74,125.65,137.41,125.23
1679353200000.0,115.05,120.62,120.28,133.89,116.53
1679439600000.0,80.18,110.5,107.06,132.83,89.03
1679526000000.0,74.71,111.04,103.72,143.33,81.42
1679612400000.0,53.12,111.96,88.27,131.79,56.91
1679698800000.0,14.67,81.15,29.91,101.74,26.14
1679785200000.0,70.62,95.44,74.19,111.64,71.82
1679868000000.0,92.32,112.61,99.11,147.58,118.69
1679954400000.0,113.15,123.81,113.0,132.57,124.34
1680040800000.0,116.54,119.46,116.84,140.59,115.14
1680127200000.0,81.44,112.42,104.31,157.38,82.68
1680213600000.0,97.59,108.88,100.49,132.81,74.16
1680300000000.0,55.77,88.87,56.78,110.09,59.24
1680386400000.0,67.33,97.14,68.18,136.8,70.88
1680472800000.0,114.8,127.33,110.33,142.5,123.47
1680559200000.0,132.07,136.46,128.74,149.8,135.12
1680645600000.0,140.97,142.81,139.94,172.03,142.58
1680732000000.0,124.28,130.23,125.53,154.07,130.37
1680818400000.0,108.63,119.29,117.84,148.86,122.94
1680904800000.0,116.89,124.34,117.01,132.18,116.59
1680991200000.0,105.05,99.75,105.05,161.52,105.05
1681077600000.0,39.97,65.53,65.17,101.77,54.31
1681164000000.0,59.99,125.18,107.2,135.0,90.61
1681250400000.0,107.69,131.13,110.96,153.99,105.54
1681336800000.0,108.41,138.6,120.23,145.74,116.85
1681423200000.0,128.8,134.56,127.56,149.84,129.71
1681509600000.0,106.8,120.18,107.57,132.23,106.3
1681596000000.0,110.1,111.03,110.11,127.51,110.12
1681682400000.0,124.24,127.86,122.14,144.48,124.24
1681768800000.0,108.23,124.94,111.74,145.0,111.25
1681855200000.0,87.52,123.15,102.87,143.22,109.53
1681941600000.0,111.71,133.67,111.02,149.8,113.26
1682028000000.0,89.47,128.87,99.99,144.02,118.84
1682114400000.0,84.47,110.41,86.42,120.97,92.69
1682200800000.0,85.8,87.13,85.49,122.61,82.76
1682287200000.0,104.6,113.36,105.66,116.31,106.02
1682373600000.0,101.0,113.44,104.0,109.94,111.39
1682460000000.0,110.72,121.08,110.66,125.1,117.85
1682546400000.0,112.09,115.5,110.36,129.73,107.7
1682632800000.0,106.0,110.86,106.0,133.71,104.73
1682719200000.0,100.65,99.81,100.6,115.42,100.44
1682805600000.0,68.29,81.24,68.93,,70.52
1682892000000.0,87.55,96.1,83.04,,79.58
1682978400000.0,106.1,102.28,106.26,,106.13
1683064800000.0,107.8,103.71,104.79,124.38,93.28
1683151200000.0,97.5,96.98,96.78,119.26,87.35
1683237600000.0,96.05,94.82,96.25,119.35,97.73
1683324000000.0,89.52,85.12,89.51,105.11,89.22
1683410400000.0,66.98,72.87,69.92,91.18,79.04
1683496800000.0,96.37,93.0,95.58,132.22,95.83
1683583200000.0,94.64,98.18,96.13,133.83,100.44
1683669600000.0,107.89,103.7,105.05,125.8,100.49
1683756000000.0,116.14,113.05,112.62,120.87,111.56
1683842400000.0,100.51,101.37,102.93,112.82,96.73
1683928800000.0,78.35,88.88,78.82,108.18,75.27
1684015200000.0,72.0,75.84,70.24,93.11,59.36
1684101600000.0,113.84,102.37,113.06,111.49,89.58
1684188000000.0,79.3,101.1,87.94,106.37,80.19
1684274400000.0,78.58,99.26,80.26,115.36,81.51
1684360800000.0,86.73,78.07,83.23,109.92,80.56
1684447200000.0,87.28,91.19,86.32,116.6,79.57
1684533600000.0,46.81,77.84,46.96,104.99,46.88
1684620000000.0,28.46,44.78,29.7,59.54,29.95
1684706400000.0,97.33,91.4,95.65,104.81,85.52
1684792800000.0,72.79,87.41,81.13,108.28,73.07
1684879200000.0,102.27,96.49,98.09,108.19,83.2
1684965600000.0,81.65,88.83,84.0,101.5,71.84
1685052000000.0,69.98,82.22,70.42,92.59,63.47
1685138400000.0,62.67,59.7,60.09,71.53,59.25
1685224800000.0,26.55,36.35,34.24,63.34,39.97
1685311200000.0,21.45,43.66,27.88,85.72,28.83
1685397600000.0,87.74,79.24,85.46,94.34,74.92
1685484000000.0,72.32,75.73,79.44,92.93,63.63
1685570400000.0,72.9,70.19,73.46,94.88,71.3
1685656800000.0,81.02,72.07,79.29,81.09,72.79
1685743200000.0,56.37,53.91,55.9,73.67,52.01
1685829600000.0,49.67,39.43,50.85,59.44,48.54
1685916000000.0,90.76,83.13,88.44,96.02,81.75
1686002400000.0,98.14,87.32,92.65,90.27,82.71
1686088800000.0,100.93,93.46,98.02,94.26,86.73
1686175200000.0,84.52,80.37,83.94,90.18,81.5
1686261600000.0,,,,92.0,
1686348000000.0,,,59.19,,
1686434400000.0,,,,,
1686520800000.0,,,,,
1686607200000.0,,,,,
1686693600000.0,,,,,
1686780000000.0,,,,,
1686866400000.0,,,,,
1686952800000.0,,,,,
1687039200000.0,,,,,
1687125600000.0,,,,,
1687212000000.0,,,,,
1687298400000.0,,,,,
1687384800000.0,,,,,
1687471200000.0,,,,,
1687557600000.0,,,,,
1687644000000.0,,,,,
1687730400000.0,,,,,
1687816800000.0,,,,,
1687903200000.0,,,,,
1687989600000.0,,,,,
1688076000000.0,,,,,
1688162400000.0,,,,,
1688248800000.0,,,,,
1688335200000.0,,,,,
1688421600000.0,,,,,
1688508000000.0,,,,,
1688594400000.0,,,,,
1688680800000.0,,,,,
1688767200000.0,,,,,
1688853600000.0,,,,,
1688940000000.0,,,,,
1689026400000.0,,,,,
1689112800000.0,,,,,
1689199200000.0,,,,,
1689285600000.0,,,,,
1689372000000.0,,,,,
1689458400000.0,,,,,
1689544800000.0,,,,,
1689631200000.0,,,,,
1689717600000.0,,,,,
1689804000000.0,,,,,
1689890400000.0,,,,,
1689976800000.0,,,,,
1690063200000.0,,,,,
1690149600000.0,,,,,
1690236000000.0,,,,,
1690322400000.0,,,,,
1690408800000.0,,,,,
1690495200000.0,,,,,
1690581600000.0,,,,,
1690668000000.0,,,,,
1690754400000.0,,,,,
1690840800000.0,,,,,
1690927200000.0,,,,,
1691013600000.0,,,,,
1691100000000.0,,,,,
1691186400000.0,,,,,
1691272800000.0,,,,,
1691359200000.0,,,,,
1691445600000.0,,,,,
1691532000000.0,,,,,
1691618400000.0,,,,,
1691704800000.0,,,,,
1691791200000.0,,,,,
1691877600000.0,,,,,
1691964000000.0,,,,,
1692050400000.0,,,,,
1692136800000.0,,,,,
1692223200000.0,,,,,
1692309600000.0,,,,,
1692396000000.0,,,,,
1692482400000.0,,,,,
1692568800000.0,,,,,
1692655200000.0,,,,,
1692741600000.0,,,,,
1692828000000.0,,,,,
1692914400000.0,,,,,
1693000800000.0,,,,,
1693087200000.0,,,,,
1693173600000.0,,,,,
1693260000000.0,,,,,
1693346400000.0,,,,,
1693432800000.0,,,,,
1693519200000.0,,,,,
1693605600000.0,,,,,
1693692000000.0,,,,,
1693778400000.0,,,,,
1693864800000.0,,,,,
1693951200000.0,,,,,
1694037600000.0,,,,,
1694124000000.0,,,,,
1694210400000.0,,,,,
1694296800000.0,,,,,
1694383200000.0,,,,,
1694469600000.0,,,,,
1694556000000.0,,,,,
1694642400000.0,,,,,
1694728800000.0,,,,,
1694815200000.0,,,,,
1694901600000.0,,,,,
1694988000000.0,,,,,
1695074400000.0,,,,,
1695160800000.0,,,,,
1695247200000.0,,,,,
1695333600000.0,,,,,
1695420000000.0,,,,,
1695506400000.0,,,,,
1695592800000.0,,,,,
1695679200000.0,,,,,
1695765600000.0,,,,,
1695852000000.0,,,,,
1695938400000.0,,,,,
1696024800000.0,,,,,
1696111200000.0,,,,,
1696197600000.0,,,,,
1696284000000.0,,,,,
1696370400000.0,,,,,
1696456800000.0,,,,,
1696543200000.0,,,,,
1696629600000.0,,,,,
1696716000000.0,,,,,
1696802400000.0,,,,,
1696888800000.0,,,,,
1696975200000.0,,,,,
1697061600000.0,,,,,
1697148000000.0,,,,,
1697234400000.0,,,,,
1697320800000.0,,,,,
1697407200000.0,,,,,
1697493600000.0,,,,,
1697580000000.0,,,,,
1697666400000.0,,,,,
1697752800000.0,,,,,
1697839200000.0,,,,,
1697925600000.0,,,,,
1698012000000.0,,,,,
1698098400000.0,,,,,
1698184800000.0,,,,,
1698271200000.0,,,,,
1698357600000.0,,,,,
1698444000000.0,,,,,
1698530400000.0,,,,,
1698620400000.0,,,,,
1698706800000.0,,,,,
1698793200000.0,,,,,
1698879600000.0,,,,,
1698966000000.0,,,,,
1699052400000.0,,,,,
1699138800000.0,,,,,
1699225200000.0,,,,,
1699311600000.0,,,,,
1699398000000.0,,,,,
1699484400000.0,,,,,
1699570800000.0,,,,,
1699657200000.0,,,,,
1699743600000.0,,,,,
1699830000000.0,,,,,
1699916400000.0,,,,,
1700002800000.0,,,,,
1700089200000.0,,,,,
1700175600000.0,,,,,
1700262000000.0,,,,,
1700348400000.0,,,,,
1700434800000.0,,,,,
1700521200000.0,,,,,
1700607600000.0,,,,,
1700694000000.0,,,,,
1700780400000.0,,,,,
1700866800000.0,,,,,
1700953200000.0,,,,,
1701039600000.0,,,,,
1701126000000.0,,,,,
1701212400000.0,,,,,
1701298800000.0,,,,,
1701385200000.0,,,,,
1701471600000.0,,,,,
1701558000000.0,,,,,
1701644400000.0,,,,,
1701730800000.0,,,,,
1701817200000.0,,,,,
1701903600000.0,,,,,
1701990000000.0,,,,,
1702076400000.0,,,,,
1702162800000.0,,,,,
1702249200000.0,,,,,
1702335600000.0,,,,,
1702422000000.0,,,,,
1702508400000.0,,,,,
1702594800000.0,,,,,
1702681200000.0,,,,,
1702767600000.0,,,,,
1702854000000.0,,,,,
1702940400000.0,,,,,
1703026800000.0,,,,,
1703113200000.0,,,,,
1703199600000.0,,,,,
1703286000000.0,,,,,
1703372400000.0,,,,,
1703458800000.0,,,,,
1703545200000.0,,,,,
1703631600000.0,,,,,
1703718000000.0,,,,,
1703804400000.0,,,,,
1703890800000.0,,,,,
1703977200000.0,,,,,
